id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0184352,2,3/15/2016 8:35,3/15/2016 8:45,1,0,40.75035858,0,40.75642014,N,603
id1935609,2,5/19/2016 15:52,5/19/2016 16:05,6,0,40.76433563,-73.98105621,40.78094864,N,799
id0934135,1,6/5/2016 14:03,6/5/2016 14:42,2,-73.79013824,40.64348221,-73.96253204,40.62503433,N,2394
id2197809,1,2/15/2016 18:54,2/15/2016 19:01,1,-74.00098419,40.75718689,-73.98828125,40.7503891,N,414
id0504141,1,4/22/2016 22:41,4/22/2016 23:00,1,-74.01092529,40.72505951,-73.98827362,40.77924728,N,1122
id2926996,1,6/20/2016 14:11,6/20/2016 14:32,2,-73.97727203,40.78520203,-73.95979309,40.75852203,N,1313
id3295764,2,6/18/2016 20:55,6/18/2016 21:15,5,-73.98766327,40.76052856,-74.00063324,40.73067856,N,1237
id3849886,1,4/15/2016 18:53,4/15/2016 19:42,2,-73.98678589,40.76647186,-73.78844452,40.6474762,N,2938
id3441848,1,1/20/2016 19:50,1/20/2016 19:51,1,-73.97000885,40.7945137,-73.96619415,40.79452133,N,106
id0525016,2,3/28/2016 1:11,3/28/2016 1:29,1,-73.98918152,40.7269783,-73.94135284,40.81835938,N,1045
id3395760,2,2/17/2016 9:38,2/17/2016 9:59,1,-73.96157074,0,-73.99072266,40.74705124,N,1224
id2023518,2,1/3/2016 11:29,1/3/2016 11:37,1,-73.98246002,0,-73.96852875,40.76165009,N,468
id3971117,1,4/28/2016 18:08,4/28/2016 18:16,1,0,40.78913116,-73.9546051,40.77785873,N,469
id1373606,1,3/7/2016 19:07,3/7/2016 19:21,1,-73.97009277,40.75886154,-73.994133,40.74345779,N,878
id0893408,2,4/20/2016 12:33,4/20/2016 13:01,1,-73.97657013,40.75582886,-74.00818634,0,N,1714
id2168776,2,4/30/2016 0:52,4/30/2016 0:59,1,-74.00440216,40.71997833,-73.99369812,40.72732925,N,436
id0326125,2,5/9/2016 14:21,5/9/2016 14:28,2,-73.95867157,40.78395081,-73.96884918,40.76993179,N,435
id2861403,1,1/4/2016 17:52,1/4/2016 18:15,2,-73.97462463,40.74201584,-73.98374176,0,N,1377
id0239566,1,4/21/2016 14:19,4/21/2016 14:36,1,-73.98287201,40.76345825,-74.00192261,40.74572372,N,1032
id3405663,2,2/25/2016 21:56,2/25/2016 22:10,1,-73.98844147,40.71998596,-73.98866272,40.73133087,N,823
id1573288,2,4/5/2016 16:06,4/5/2016 16:20,2,-73.97916412,40.7530365,0,40.74265671,N,884
id3675976,1,6/8/2016 7:14,6/8/2016 7:28,1,-73.95143127,40.77278519,-73.96019745,40.77453613,N,819
id3435241,2,6/22/2016 20:34,6/22/2016 21:04,1,-73.86345673,40.76940918,-73.97080231,40.7537384,N,1789
id2796905,1,2/10/2016 18:06,2/10/2016 18:31,1,0,40.73696518,-73.96707916,40.69416046,N,1555
id0714331,1,4/26/2016 19:53,4/26/2016 20:02,2,-73.99633026,40.74428558,-73.97454834,40.74200821,N,540
id2086760,1,3/20/2016 10:15,3/20/2016 10:19,1,-73.99621582,40.73815536,-73.99035645,40.74847412,N,215
id0048889,1,3/7/2016 15:04,3/7/2016 15:19,1,-73.99285889,40.75288391,-73.97263336,40.79088974,N,913
id0342703,2,3/23/2016 16:01,3/23/2016 16:40,1,-73.87461853,40.774086,-73.99658966,40.7372818,N,2344
id3448152,2,5/1/2016 12:04,5/1/2016 12:05,1,-73.99536896,0,-73.9907608,0,N,92
id2271466,1,3/11/2016 4:06,3/11/2016 4:26,1,-73.98192596,40.75780869,-73.87242889,40.77445984,N,1208
id3865705,1,4/29/2016 11:55,4/29/2016 12:52,1,-73.87094116,40.77373505,-73.9848175,40.76832581,N,3420
id0840379,2,4/13/2016 19:42,4/13/2016 19:53,1,-74.00675201,40.73072052,-74.00202942,40.75077057,N,621
id3726996,2,2/5/2016 8:09,2/5/2016 8:22,3,-74.00682068,40.74396896,-73.97769165,40.75579834,N,808
id1126539,1,6/26/2016 10:27,6/26/2016 10:46,1,-73.98240662,40.7517128,-74.01409149,40.71210861,N,1124
id1772836,1,2/2/2016 21:59,2/2/2016 22:03,1,0,40.75548935,-73.9755249,40.75212479,N,243
id1398258,2,4/20/2016 14:06,4/20/2016 14:08,2,-73.98339081,40.74795914,-73.98007965,40.74649811,N,129
id3798263,2,6/12/2016 19:39,6/12/2016 19:46,1,-73.91960144,40.76641083,0,0,N,367
id3412860,2,1/16/2016 17:47,1/16/2016 18:13,5,0,40.78468704,-73.93687439,40.84554672,N,1575
id0832712,2,1/1/2016 12:45,1/1/2016 12:55,1,-73.97801971,40.76477814,-73.97368622,40.78444672,N,569
id2732269,1,3/7/2016 13:49,3/7/2016 13:57,1,-74.00082397,40.75825882,-73.99010468,40.7624321,N,436
id1385117,2,3/21/2016 10:25,3/21/2016 10:45,5,-73.97280121,40.75579071,-73.99723053,40.74708176,N,1219
id0646589,2,5/8/2016 23:09,5/8/2016 23:11,1,-73.95269012,40.77647781,-73.95669556,40.76796341,N,113
id3581896,2,5/11/2016 9:54,5/11/2016 10:06,1,-73.95596313,40.77893829,-73.96247864,40.7687912,N,687
id0295635,1,6/19/2016 1:47,6/19/2016 2:18,1,-73.79019928,40.64671707,-73.9606781,40.81716156,N,1854
id2346325,2,6/21/2016 21:22,6/21/2016 21:30,1,0,40.75904846,-73.96215057,40.75711441,N,456
id3858855,1,2/20/2016 19:37,2/20/2016 19:50,1,-73.97115326,40.7981987,0,40.76140594,N,794
id3698375,2,2/6/2016 16:40,2/6/2016 16:46,1,-73.98995209,0,-73.98046875,40.74731827,N,384
id1779830,2,5/1/2016 19:36,5/1/2016 20:12,1,-73.79012299,40.64633942,-73.97251129,40.75613022,N,2106
id0506073,2,1/9/2016 11:57,1/9/2016 12:06,2,-74.00517273,40.72785187,-73.98493958,40.72031021,N,529
id1697402,1,3/27/2016 19:50,3/27/2016 19:54,1,-73.94229126,40.6690979,-73.95075226,40.66735077,N,220
id2399698,2,3/21/2016 7:38,3/21/2016 7:44,1,-74.00666046,40.73080826,-73.99340057,40.74724579,N,343
id2925299,2,1/21/2016 10:56,1/21/2016 11:07,5,-73.99528503,40.74474335,-74.00002289,40.72546387,N,695
id0515644,2,6/24/2016 9:22,6/24/2016 9:33,1,-73.96366882,40.76450729,-73.95891571,40.77769852,N,680
id1650217,2,3/28/2016 11:19,3/28/2016 12:16,1,-73.77670288,40.64532089,-73.98661804,40.75551987,N,3436
id2326728,2,3/11/2016 14:40,3/11/2016 14:53,1,0,40.7363205,-73.98287964,40.75613022,N,751
id3715910,2,4/13/2016 17:48,4/13/2016 17:57,1,-73.97137451,40.7589035,0,40.74380875,N,522
id0739733,2,3/17/2016 11:17,3/17/2016 11:20,1,-73.95326233,40.77587128,0,40.77145004,N,187
id1230096,2,1/20/2016 12:12,1/20/2016 12:23,2,-73.96157837,40.75635147,-73.97418213,40.7480011,N,661
id3077040,2,6/8/2016 16:14,6/8/2016 16:52,1,-73.94579315,40.77527618,-73.98031616,0,N,2265
id2375197,1,3/26/2016 19:34,3/26/2016 19:34,1,-73.98347473,40.68097305,-73.98345947,40.68102646,N,NA
id1110286,1,3/18/2016 17:30,3/18/2016 17:53,1,-73.98613739,40.73462296,-73.95068359,40.77910233,N,1333
id0426464,2,3/7/2016 22:16,3/7/2016 22:25,3,-73.98030853,40.76093292,-73.97276306,40.75598526,N,518
id0670177,1,4/19/2016 3:56,4/19/2016 4:16,1,-73.97360229,40.75039291,-73.78326416,40.64377213,N,1186
id2564664,2,6/23/2016 19:40,6/23/2016 20:00,1,-73.96800995,40.80965042,-74.00588989,40.7206192,N,1214
id3494787,2,5/17/2016 20:44,5/17/2016 20:53,1,0,40.74639511,-73.96511078,40.75389862,N,537
id3866790,1,2/23/2016 11:20,2/23/2016 11:32,1,-73.97530365,40.75842667,-73.96134949,40.7803154,N,728
id3057841,1,2/10/2016 18:27,2/10/2016 19:12,1,-73.78191376,40.64466476,-73.91819763,40.70720673,N,2674
id2494648,1,5/4/2016 8:46,5/4/2016 8:53,2,-73.9707489,40.78342056,-73.95622253,40.78445816,N,424
id1916169,2,6/15/2016 19:22,6/15/2016 19:39,6,-73.98813629,40.75019836,-73.99420166,40.71562958,N,1012
id0561099,1,1/14/2016 7:13,1/14/2016 7:22,1,-73.9673233,0,0,40.76027679,N,542
id2174980,1,4/17/2016 9:45,4/17/2016 9:47,1,-73.95256042,40.77652359,-73.9469986,40.78038025,N,121
id1235646,1,6/13/2016 19:42,6/13/2016 19:54,1,-73.97114563,40.75793457,-73.98789978,40.75981522,N,759
id2573855,2,2/19/2016 18:39,2/19/2016 19:00,1,-73.96118927,40.81196976,-73.9812088,40.76652145,N,1271
id2111485,1,6/19/2016 22:45,6/19/2016 22:55,2,-73.98405457,40.74938583,-73.97557068,40.73272324,N,600
id2743203,2,1/16/2016 11:05,1/16/2016 11:14,1,0,40.71897125,-74.00498199,40.75218964,N,551
id3729052,1,5/12/2016 23:46,5/13/2016 0:01,1,-73.98155212,40.75034714,-73.96221924,40.75960159,N,934
id0934749,1,2/10/2016 8:04,2/10/2016 8:21,1,-73.95056152,40.77547455,-73.92459869,40.8178215,N,1027
id2449064,1,6/16/2016 9:51,6/16/2016 9:54,1,-73.96317291,40.76662827,-73.96121216,40.77332687,N,158
id3914489,1,4/12/2016 23:27,4/12/2016 23:37,1,-73.99144745,40.73881912,-73.97962189,40.72306442,N,593
id1500049,2,1/29/2016 14:42,1/29/2016 14:48,5,-74.00073242,0,0,40.75056839,N,383
id3805689,2,5/8/2016 17:14,5/8/2016 17:30,2,-73.96283722,40.80443954,-73.96137238,40.76837921,N,960
id1480013,1,2/2/2016 12:58,2/2/2016 13:05,1,-73.95405579,40.7641983,-73.96208191,40.75550079,N,380
id2948414,1,1/19/2016 11:00,1/19/2016 11:18,4,-74.00626373,40.7404213,-73.98391724,40.74648666,N,1100
id2484320,2,2/3/2016 9:00,2/3/2016 9:23,5,-73.99182892,40.73510361,-73.97950745,40.75538635,N,1358
id1094400,2,5/25/2016 17:47,5/25/2016 18:05,1,-73.98934174,40.7406311,-73.98088074,40.72784042,N,1048
id0806947,1,5/10/2016 8:46,5/10/2016 8:54,1,0,40.74349594,-73.97618103,0,N,459
id0880743,2,1/22/2016 14:52,1/22/2016 15:09,1,-73.9798584,40.77099991,-73.97251129,40.79019165,N,1027
id1518364,2,1/2/2016 17:13,1/2/2016 17:59,1,-73.9828186,40.75717545,-73.78246307,40.64414597,N,2783
id3906930,1,5/1/2016 19:01,5/1/2016 19:15,2,-73.98313904,0,-73.9570694,40.7691803,N,850
id0769789,2,1/14/2016 19:50,1/14/2016 20:06,2,-73.98848724,0,-74.01013947,40.7143898,N,974
id3635083,1,3/21/2016 17:04,3/21/2016 17:10,1,-73.98471069,40.76404953,-73.98729706,40.77441025,N,349
id0102878,2,4/5/2016 18:03,4/5/2016 18:11,1,-73.98516083,40.74123001,-73.97538757,40.73003006,N,461
id3627415,1,6/13/2016 10:12,6/13/2016 10:18,1,-73.97839355,40.74859238,-73.98995972,40.7411499,N,336
id3575899,2,2/27/2016 23:17,2/27/2016 23:26,2,-73.95339966,40.77560043,-73.95298004,40.79179001,N,561
id1042531,1,2/1/2016 8:50,2/1/2016 9:00,1,-73.99594879,40.74413681,-73.9810257,40.72948074,N,654
id2922385,1,6/28/2016 17:11,6/28/2016 17:18,1,-73.9706955,40.78369522,-73.98430634,40.78347397,N,388
id3753639,2,1/10/2016 12:00,1/10/2016 12:08,6,-73.94126129,40.7961731,-73.94252777,40.81315613,N,431
id1405373,2,4/2/2016 8:42,4/2/2016 9:01,1,0,40.7620163,0,40.71048737,N,1109
id0771719,1,1/16/2016 1:03,1/16/2016 1:13,2,-73.98944855,40.76049042,-73.97745514,0,N,601
id0309306,1,4/19/2016 20:51,4/19/2016 21:00,2,-73.99510193,40.7399826,-73.97368622,40.74397278,N,516
id0512979,1,1/12/2016 15:38,1/12/2016 15:53,1,-73.99359131,40.74815369,-73.97828674,40.75232315,N,934
id1362056,1,4/22/2016 13:08,4/22/2016 13:09,1,-73.96724701,40.76428604,-73.96864319,40.76122284,N,78
id1491645,1,6/7/2016 19:35,6/7/2016 19:38,1,-73.96767426,40.76538467,-73.96229553,40.77274704,N,185
id3464430,1,1/4/2016 11:20,1/4/2016 11:53,1,-73.87294006,40.77412033,-73.93909454,40.8433342,N,1952
id1231811,1,2/13/2016 17:58,2/13/2016 18:08,2,-73.98913574,40.73398209,-73.97277832,40.73674011,N,583
id3159837,1,5/31/2016 19:33,5/31/2016 19:44,1,-73.97711945,40.76467896,0,40.76399231,N,641
id2465972,1,2/29/2016 14:37,2/29/2016 14:57,1,-73.97563171,40.79205322,-73.97373962,40.75959015,N,1218
id3787394,1,4/22/2016 8:52,4/22/2016 9:12,1,0,0,-73.99449921,40.74067307,N,1176
id2004488,2,3/25/2016 19:20,3/25/2016 19:25,1,-73.97657013,40.77542114,-73.96679688,40.76991653,N,269
id3711077,2,3/27/2016 23:05,3/27/2016 23:19,2,-73.95126343,40.78268814,-73.93850708,40.82217026,N,863
id2246551,2,3/25/2016 14:22,3/25/2016 14:26,1,-73.96858978,40.76490021,-73.95972443,40.77671814,N,256
id0209981,1,2/1/2016 21:24,2/1/2016 21:42,1,-74.01452637,40.71442032,-73.9696579,40.78862381,N,1100
id0633995,2,3/22/2016 17:42,3/22/2016 17:53,5,-73.97388458,40.75043869,-73.98723602,40.74394989,N,637
id2572444,1,3/3/2016 10:18,3/3/2016 10:23,1,-73.96144104,40.76859665,-73.95246124,40.77640533,N,312
id2607486,1,4/12/2016 9:18,4/12/2016 9:48,1,-73.95327759,40.77996445,-73.94397736,40.73241425,N,1796
id3296634,2,6/10/2016 11:47,6/10/2016 11:56,1,-73.99552155,40.72483063,-73.98589325,40.74079895,N,553
id3587997,2,3/10/2016 17:05,3/10/2016 17:22,2,0,40.79256821,0,40.83496094,N,1014
id2175906,2,1/1/2016 17:37,1/1/2016 17:53,1,0,40.72794342,0,40.75829315,N,1011
id2908267,2,2/5/2016 19:02,2/5/2016 19:18,1,-73.98165131,40.74703979,-73.88916016,40.7492218,N,968
id0575637,1,6/12/2016 23:32,6/12/2016 23:38,1,-73.97808838,40.68516922,-73.96544647,40.69565582,N,353
id3954611,2,3/28/2016 8:08,3/28/2016 8:16,1,-73.98899841,40.77510071,-73.969841,40.79058075,N,526
id2537124,1,1/5/2016 16:42,1/5/2016 16:45,1,-73.9987793,40.71995544,-74.00356293,40.72361374,N,204
id3094071,1,6/21/2016 11:25,6/21/2016 11:32,1,-73.97693634,0,-73.9776535,40.76261139,N,392
id0167620,2,5/20/2016 13:33,5/20/2016 13:36,1,-73.95529175,40.77707672,-73.95020294,0,N,169
id2864536,1,5/28/2016 22:29,5/28/2016 22:36,1,-73.98120117,40.78407669,-73.9925766,40.76502991,N,422
id3912351,1,1/3/2016 21:35,1/3/2016 21:43,1,-73.97080231,40.76443863,-73.96482086,40.7557373,N,468
id1690159,2,3/31/2016 21:17,3/31/2016 21:29,1,0,40.74412155,-73.99893951,40.72808075,N,697
id3062174,2,3/28/2016 10:31,3/28/2016 10:39,1,-73.95648956,40.78156662,0,40.76924896,N,506
id1874467,1,5/25/2016 19:09,5/25/2016 19:24,1,-73.94907379,40.7809906,-73.97871399,40.77759552,N,906
id3603570,2,1/29/2016 21:41,1/29/2016 21:57,3,-73.96868134,40.69232178,-74.01305389,40.67728806,N,945
id0947658,1,1/23/2016 13:42,1/23/2016 13:57,2,-73.97575378,40.7449913,-73.99639893,40.73235321,N,929
id3895943,2,4/21/2016 1:48,4/21/2016 1:58,1,-73.94220734,40.8380127,-73.95663452,40.802845,N,653
id3956247,2,4/17/2016 19:03,4/17/2016 19:25,1,-73.87304688,40.7741394,-73.97830963,40.75986099,N,1364
id0292800,2,4/12/2016 8:40,4/12/2016 8:52,5,0,40.74375153,-73.97207642,40.75988007,N,753
id3417502,1,4/14/2016 21:13,4/14/2016 21:34,1,-73.98767853,40.7413063,-74.00679016,40.7081871,N,1268
id1561058,1,3/23/2016 8:08,3/23/2016 8:12,1,-73.98055267,40.75408554,0,40.73987579,Y,241
id1258550,2,4/25/2016 17:14,4/25/2016 17:24,1,-73.99999237,40.7253418,-73.99250031,40.74605942,N,567
id2232163,1,4/5/2016 10:31,4/5/2016 10:54,1,-73.98138428,40.78425598,0,40.74971008,N,1384
id0704745,1,5/28/2016 8:44,5/28/2016 8:46,1,0,40.77990723,-73.98109436,40.7799263,N,145
id1421999,2,5/14/2016 14:24,5/14/2016 14:36,6,-73.97728729,40.75830841,-73.98197174,40.77687836,N,716
id1114102,1,2/16/2016 23:19,2/16/2016 23:31,2,-73.99134064,40.74989319,-73.97283936,40.75421906,N,705
id0293153,1,2/9/2016 8:55,2/9/2016 9:26,1,-73.97444916,0,-74.01438904,0,N,1849
id1931490,1,6/19/2016 20:19,6/19/2016 20:31,2,-73.9739151,40.75698853,-73.98326874,40.7251091,N,694
id0216557,1,6/5/2016 22:41,6/5/2016 22:51,2,-74.00554657,40.72639465,-73.99301147,40.69285583,N,610
id0117427,1,5/24/2016 16:49,5/24/2016 16:54,1,-73.96284485,40.76661301,-73.95563507,40.77960587,N,279
id0532637,1,3/2/2016 1:34,3/2/2016 1:37,2,-74.00471497,40.73778152,-73.99694061,40.74762726,N,161
id0048042,1,4/4/2016 12:50,4/4/2016 13:03,1,-73.97947693,40.76630783,-73.98915863,40.7563858,N,725
id2127582,1,5/20/2016 20:17,5/20/2016 20:56,1,-73.79472351,40.64484787,-73.98303223,40.73495483,N,2302
id3791958,2,1/6/2016 20:26,1/6/2016 20:34,1,0,40.75664139,-74.00418854,40.73112869,N,484
id2300816,1,3/31/2016 7:36,3/31/2016 7:40,2,0,40.76232147,-73.97399139,40.75484848,N,267
id2145117,2,1/26/2016 20:50,1/26/2016 21:07,1,-73.98999023,40.74736023,-73.97766113,0,N,974
id1632776,1,6/30/2016 12:34,6/30/2016 13:20,2,-73.98686218,40.76626205,0,40.71273422,N,2789
id3685982,2,3/14/2016 21:26,3/14/2016 21:38,2,-74.00673676,40.73093033,-73.9805069,40.73437881,N,696
id2313198,2,6/3/2016 18:10,6/3/2016 18:28,5,-73.94957733,40.72610092,-73.91083527,40.68539047,N,1069
id0506249,1,4/14/2016 18:14,4/14/2016 18:46,1,-73.8636322,40.76974106,-73.94863892,40.78150558,N,1944
id1016039,2,1/2/2016 0:20,1/2/2016 0:28,1,-73.98334503,40.75405884,-73.95633698,40.77857208,N,470
id0203462,2,2/6/2016 19:22,2/6/2016 19:39,1,-73.97517395,40.7522583,-73.9499054,40.76151276,N,1045
id1465608,1,5/27/2016 16:44,5/27/2016 16:53,1,-73.97805023,40.69350815,0,0,N,538
id1340695,1,5/21/2016 20:58,5/21/2016 21:06,2,-73.99853516,40.72617722,-73.99184418,40.72653198,N,498
id3354968,2,1/4/2016 13:12,1/4/2016 13:20,4,-73.97801208,40.78654861,-73.98390198,40.77549744,N,450
id0058391,2,4/26/2016 13:33,4/26/2016 13:46,1,-73.99434662,0,-73.98426819,40.76473999,N,796
id0244613,2,6/15/2016 7:11,6/15/2016 7:15,1,-73.98709106,40.74460602,-73.97897339,40.74052811,N,231
id0854101,1,5/7/2016 18:04,5/7/2016 18:12,1,-73.98602295,40.76241302,-73.98041534,40.78230286,N,485
id2415556,1,1/31/2016 6:43,1/31/2016 6:49,1,0,0,-73.97901154,40.77650452,N,376
id2246177,2,4/19/2016 23:53,4/20/2016 0:05,1,-73.97470093,40.76303101,-73.97225189,0,N,721
id3697292,2,5/6/2016 1:35,5/6/2016 1:43,2,-74.00247955,40.73361969,-74.00192261,40.72203827,N,450
id0451743,1,5/10/2016 13:00,5/10/2016 13:18,2,-73.99848938,40.72590637,-73.97951508,0,N,1080
id3930283,1,5/25/2016 10:57,5/25/2016 11:08,1,-73.94263458,40.78615952,-73.94461823,40.7753334,N,661
id0931609,2,3/16/2016 21:35,3/16/2016 21:51,1,-73.99555969,40.72475052,-74.00087738,40.68832016,N,940
id3235385,1,1/25/2016 20:13,1/25/2016 20:25,1,-73.97444153,40.75928879,-73.94759369,40.77635574,N,751
id0694575,1,6/7/2016 20:17,6/7/2016 20:50,1,-74.00382233,40.72047043,-74.17746735,40.69530487,N,1953
id3788467,2,5/14/2016 16:49,5/14/2016 17:01,1,-73.98780823,40.7502327,-73.97003937,40.76028824,N,694
id3232555,1,4/20/2016 17:37,4/20/2016 17:48,1,-73.95846558,40.78234863,-73.96557617,40.76566315,N,686
id2144225,1,3/7/2016 20:12,3/7/2016 20:16,2,-73.99584198,40.76423645,0,40.75857544,N,244
id3380546,2,5/31/2016 8:32,5/31/2016 8:45,1,-73.99938965,40.76125336,-73.98245239,40.77177048,N,779
id2454208,1,3/13/2016 1:56,3/13/2016 3:07,1,-73.98527527,0,-74.00606537,40.7348938,N,4254
id3404393,1,4/21/2016 18:06,4/21/2016 18:19,1,0,40.7548027,-73.97753906,40.74261475,N,754
id1912371,1,1/31/2016 19:33,1/31/2016 19:53,1,-73.99323273,40.7575531,-73.9815979,40.72297287,N,1238
id3475091,1,2/15/2016 23:37,2/15/2016 23:47,1,-73.97067261,40.79850388,-73.98742676,40.76762772,N,629
id3797912,1,5/3/2016 21:17,5/3/2016 21:30,1,-73.99185944,0,-74.01391602,0,N,792
id3136439,1,5/13/2016 11:36,5/13/2016 11:51,1,-73.9879303,40.73198318,-73.97680664,40.74702835,N,913
id3749164,2,2/9/2016 23:40,2/9/2016 23:52,1,-73.99610138,0,-73.97345734,40.75579834,N,768
id1802120,2,1/4/2016 23:18,1/4/2016 23:31,2,-73.99136353,40.72369003,-73.96209717,40.76766968,N,788
id2860838,1,5/7/2016 23:34,5/7/2016 23:51,1,-73.98558807,40.73852158,-73.98782349,40.71936035,N,1029
id1422810,1,3/3/2016 7:00,3/3/2016 7:05,1,-73.95059967,40.77540207,-73.95278931,40.7674408,N,294
id2184458,1,3/13/2016 13:28,3/13/2016 13:45,1,-73.99102783,40.75058365,-73.98287201,40.72286987,N,1026
id0703471,1,1/15/2016 0:57,1/15/2016 1:01,1,-73.98609161,40.76249313,-73.98034668,0,N,225
id2781747,2,3/18/2016 7:02,3/18/2016 7:10,1,-73.95610809,40.77164841,0,40.76612854,N,486
id3904112,2,1/1/2016 22:52,1/1/2016 22:58,1,-74.00331116,40.72694016,-74.008461,40.7369194,N,349
id3154665,1,6/19/2016 13:47,6/19/2016 13:52,1,-73.9838562,40.74385071,-73.99969482,0,N,283
id2581687,1,3/20/2016 14:02,3/20/2016 14:03,1,-73.95546722,40.76861572,-73.95276642,40.77239609,N,0
id2242369,2,4/10/2016 5:03,4/10/2016 5:09,5,-73.96295929,40.77436066,-73.97676086,40.7543602,N,370
id2636785,2,4/3/2016 22:04,4/3/2016 22:21,1,-74.00434875,40.74240494,-73.97182465,40.78557587,N,999
id0333271,2,4/8/2016 0:39,4/8/2016 0:43,1,-73.97415924,40.76007843,-73.95773315,40.76536942,N,277
id0190432,2,5/13/2016 14:25,5/13/2016 14:28,1,-73.95359802,40.77502823,-73.95821381,40.76884079,N,183
id3616175,1,3/31/2016 18:55,3/31/2016 19:05,2,-73.95212555,0,-73.9509201,40.77573776,N,651
id2111746,1,2/7/2016 2:31,2/7/2016 2:39,2,0,40.7461853,-73.95644379,40.7788353,N,470
id1751350,1,1/19/2016 14:15,1/19/2016 14:31,1,-73.96847534,40.76504517,-73.98154449,0,N,948
id0901551,1,3/30/2016 23:44,3/30/2016 23:51,1,-73.99194336,40.74894714,-73.97893524,40.7507782,N,448
id2932122,1,3/5/2016 21:45,3/5/2016 21:57,2,-73.77670288,40.64546204,-73.82935333,40.70719528,N,755
id3603388,2,3/23/2016 1:46,3/23/2016 2:15,1,-74.0038147,40.72247314,-73.95276642,40.80163956,N,1731
id3815961,2,1/7/2016 22:36,1/7/2016 22:48,1,-73.98090363,40.74188995,-73.99125671,40.75028992,N,755
id0557139,1,5/21/2016 21:31,5/21/2016 21:42,3,-73.9739151,40.76451492,-73.97758484,0,N,669
id3666663,2,4/20/2016 19:24,4/20/2016 19:33,1,-73.99710083,40.72241974,-73.98709106,40.73905945,N,532
id1298777,2,6/3/2016 18:51,6/3/2016 19:15,1,0,40.76448059,0,0,N,1444
id0355498,2,4/21/2016 0:46,4/21/2016 1:12,3,-73.97176361,40.79438019,-73.8967514,40.75080109,N,1591
id1490690,2,5/10/2016 9:22,5/10/2016 9:47,1,-73.9690094,40.79116821,-73.98256683,40.75056839,N,1482
id3954683,1,2/2/2016 15:16,2/2/2016 15:24,1,-73.97989655,40.7490921,-73.97716522,40.7364502,N,518
id2281703,1,4/8/2016 17:47,4/8/2016 18:06,2,-73.99497986,40.7399025,-73.98682404,40.75939941,N,1124
id2935934,1,6/17/2016 20:06,6/17/2016 20:21,2,-73.99143219,40.72715378,-74.00300598,40.72779465,N,951
id3664424,2,4/25/2016 16:22,4/25/2016 16:34,2,-73.99178314,40.75019836,-73.98136902,40.75828934,N,733
id1635301,2,6/20/2016 15:49,6/20/2016 15:49,1,0,0,-73.90219879,40.76302338,N,0
id1752761,1,5/6/2016 9:11,5/6/2016 9:33,2,-73.95245361,40.76654053,-73.97841644,0,N,1332
id3118434,1,6/28/2016 9:51,6/28/2016 10:05,1,-73.99115753,40.7553215,-73.97138977,40.7639389,N,846
id1791611,1,6/7/2016 20:27,6/7/2016 20:31,1,0,40.74287033,-73.98570251,40.73112488,N,220
id0114576,2,6/6/2016 16:08,6/6/2016 16:16,1,-73.98410797,40.72520828,-74.00213623,40.73965073,N,485
id2189289,2,2/17/2016 16:45,2/17/2016 16:46,2,-73.99485016,40.75021744,-73.99404144,40.75132751,N,0
id0448256,1,5/10/2016 15:17,5/10/2016 15:25,2,-73.97261047,40.7906723,-73.98364258,40.78089523,N,431
id3732761,1,4/5/2016 20:15,4/5/2016 20:43,1,-74.00733948,0,-73.97066498,40.78415298,N,1665
id2706266,1,5/7/2016 22:23,5/7/2016 22:33,2,-73.95362854,40.76756287,-73.93906403,40.80514908,N,623
id0825640,1,3/10/2016 20:10,3/10/2016 20:23,1,-73.95713043,40.77051163,0,40.78702164,N,767
id3243506,2,1/6/2016 19:52,1/6/2016 20:09,1,0,40.76927948,-73.97309875,40.75587082,N,1061
id0774394,1,3/19/2016 10:45,3/19/2016 10:55,1,-74.01512909,40.70927811,-74.00034332,40.72038269,N,598
id0301447,2,3/10/2016 0:22,3/10/2016 0:27,1,-73.99835968,40.72271347,-74.00427246,40.72186279,N,295
id3711348,2,2/10/2016 22:18,2/10/2016 22:26,4,-74.0031662,40.71792984,-73.99698639,40.74240112,N,503
id0711472,1,3/27/2016 20:48,3/27/2016 21:06,1,-73.87071228,40.77360535,-73.95661163,40.74794388,N,1049
id0233215,1,6/1/2016 0:00,6/1/2016 0:20,1,-73.87075806,40.77368927,-73.95277405,0,N,1162
id1865364,1,6/12/2016 22:52,6/12/2016 23:01,1,-73.99486542,0,-73.99105835,40.76564026,N,500
id3187386,2,3/29/2016 15:35,3/29/2016 15:50,1,-73.98192596,0,-73.99713898,40.76244736,N,909
id0601361,1,2/3/2016 18:54,2/3/2016 19:11,1,-74.00656128,40.70580673,-73.97912598,40.73721695,N,1050
id0116049,2,3/20/2016 21:06,3/20/2016 21:46,3,0,40.64384079,-74.01634979,40.70626068,N,2398
id3307174,2,5/1/2016 13:28,5/1/2016 14:13,1,-73.9825592,40.74760818,-73.78901672,40.64163971,N,2731
id3220303,2,3/25/2016 19:45,3/25/2016 20:29,2,-73.77683258,40.64520264,-73.95613098,40.78752518,N,2587
